1779724800000000,77628.82000000,77807.29000000,77343.61000000,77441.86000000,1121.16576000,1779739199999999,86986025.64941080,262382,546.84700000,42423205.24643460,0
1779739200000000,77441.85000000,77500.00000000,77019.82000000,77322.01000000,1056.37837000,1779753599999999,81629383.14678150,283135,376.77283000,29127362.37702590,0
1779753600000000,77322.01000000,77345.00000000,76475.59000000,76664.01000000,2145.81269000,1779767999999999,164738004.84696790,395497,959.71538000,73663856.01049690,0
1779768000000000,76664.00000000,77059.74000000,76603.73000000,76730.84000000,2043.20430000,1779782399999999,156924704.35364840,323205,1101.74316000,84610330.84376100,0
1779782400000000,76730.84000000,77621.75000000,76586.94000000,77183.55000000,1896.99632000,1779796799999999,146246716.33127000,437344,1093.23542000,84264284.10684540,0
1779796800000000,77183.56000000,78080.00000000,76272.63000000,76518.10000000,4834.08460000,1779811199999999,372249541.91346070,1013990,2293.30111000,176703480.69503150,0
1779811200000000,76518.10000000,76710.01000000,75779.30000000,76052.00000000,4688.69854000,1779825599999999,357349325.24623730,860782,1755.65339000,133764151.34843760,0
1779825600000000,76052.00000000,76180.00000000,75677.97000000,75930.01000000,1344.67984000,1779839999999999,102101025.00600740,329927,663.39204000,50370041.87214270,0
1779840000000000,75930.01000000,76104.02000000,75607.62000000,75683.00000000,2404.25109000,1779854399999999,182437480.57988710,350806,1251.46277000,94978374.94999750,0
1779854400000000,75683.00000000,75980.00000000,75310.90000000,75977.17000000,2224.40852000,1779868799999999,168342969.91393340,390149,1099.61839000,83250453.33350480,0
1779868800000000,75977.16000000,76071.41000000,75710.76000000,75769.18000000,1291.66875000,1779883199999999,98055997.86377890,330751,715.92910000,54350559.29636850,0
1779883200000000,75769.18000000,76174.15000000,74758.33000000,75326.01000000,5186.20338000,1779897599999999,389924669.07202600,1041783,2155.38354000,162118758.58370000,0
1779897600000000,75326.02000000,75408.01000000,74663.45000000,75066.08000000,3165.53822000,1779911999999999,237469097.37167780,660988,1458.72293000,109434870.07962430,0
